p_0,p_1,p_2,p_3,p_4,p_5,p_6,libres,ocupados,hora,dia_semana
0,0,0,0,0,0,0,7,0,1226,1
0,0,0,0,0,0,0,7,0,1225,1
0,0,0,0,0,0,0,7,0,1224,1
0,0,0,0,0,0,0,7,0,1223,1
0,0,0,0,0,0,0,7,0,1222,1
0,0,0,0,0,0,0,7,0,1221,1
0,0,0,0,0,0,0,7,0,1220,1
0,0,0,0,0,0,0,7,0,1219,1
0,0,0,0,0,0,0,7,0,1218,1
0,0,0,0,0,0,0,7,0,1217,1
0,0,0,0,0,0,0,7,0,1216,1
0,0,0,0,0,0,0,7,0,1215,1
0,0,0,0,0,0,0,7,0,1214,1
0,0,0,0,0,0,0,7,0,1213,1
0,0,0,0,0,0,0,7,0,1212,1
0,0,0,0,0,0,0,7,0,1211,1
0,0,0,0,0,0,0,7,0,1210,1
0,0,0,0,0,0,0,7,0,1209,1
0,0,0,0,0,0,0,7,0,1208,1
0,0,0,0,0,0,0,7,0,1206,1
0,0,0,0,0,0,0,7,0,1373,2
0,0,0,0,0,0,0,7,0,1374,2
0,0,0,0,0,0,0,7,0,1375,2
0,0,0,0,0,0,0,7,0,1343,1
0,0,0,0,0,0,0,7,0,1342,1
0,0,0,0,0,0,0,7,0,1341,1
0,0,0,0,0,0,0,7,0,1340,1
0,0,0,0,0,0,0,7,0,1339,1
0,0,0,0,0,0,0,7,0,1338,1
0,0,0,0,0,0,0,7,0,1337,1
0,0,0,0,0,0,0,7,0,1336,1
0,0,0,0,0,0,0,7,0,1335,1
0,0,0,0,0,0,0,7,0,1334,1
0,0,0,0,0,0,0,7,0,1333,1
0,0,0,0,0,0,0,7,0,1332,1
0,0,0,0,0,0,0,7,0,1331,1
0,0,0,0,0,0,0,7,0,1424,2
0,0,0,0,0,0,0,7,0,1423,2
0,0,0,0,0,0,0,7,0,1421,2
0,0,0,0,0,0,0,7,0,1420,2
0,0,0,0,0,0,0,7,0,1419,2
0,0,0,0,0,0,0,7,0,1418,2
0,0,0,0,0,0,0,7,0,1344,1
0,0,0,0,0,0,0,7,0,1417,2
0,0,0,0,0,0,0,7,0,1345,1
0,0,0,0,0,0,0,7,0,1347,1
0,0,0,0,0,0,0,7,0,1366,1
0,0,0,0,0,0,0,7,0,1365,1
0,0,0,0,0,0,0,7,0,1364,1
0,0,0,0,0,0,0,7,0,1363,1
0,0,0,0,0,0,0,7,0,1362,1
0,0,0,0,0,0,0,7,0,1361,1
0,0,0,0,0,0,0,7,0,1360,1
0,0,0,0,0,0,0,7,0,1359,1
0,0,0,0,0,0,0,7,0,1358,1
0,0,0,0,0,0,0,7,0,1357,1
0,0,0,0,0,0,0,7,0,1356,1
0,0,0,0,0,0,0,7,0,1355,1
0,0,0,0,0,0,0,7,0,1354,1
0,0,0,0,0,0,0,7,0,1353,1
0,0,0,0,0,0,0,7,0,1352,1
0,0,0,0,0,0,0,7,0,1351,1
0,0,0,0,0,0,0,7,0,1350,1
0,0,0,0,0,0,0,7,0,1349,1
0,0,0,0,0,0,0,7,0,1348,1
0,0,0,0,0,0,0,7,0,1346,1
0,0,0,0,0,0,0,7,0,1416,2
0,0,0,0,0,0,0,7,0,1415,2
0,0,0,0,0,0,0,7,0,1414,2
0,0,0,0,0,0,0,7,0,1392,2
0,0,0,0,0,0,0,7,0,1391,2
0,0,0,0,0,0,0,7,0,1390,2
0,0,0,0,0,0,0,7,0,1389,2
0,0,0,0,0,0,0,7,0,1388,2
0,0,0,0,0,0,0,7,0,1291,1
0,0,0,0,0,0,0,7,0,1387,2
0,0,0,0,0,0,0,7,0,1386,2
0,0,0,0,0,0,0,7,0,1385,2
0,0,0,0,0,0,0,7,0,1384,2
0,0,0,0,0,0,0,7,0,1383,2
0,0,0,0,0,0,0,7,0,1382,2
0,0,0,0,0,0,0,7,0,1284,1
0,0,0,0,0,0,0,7,0,1381,2
0,0,0,0,0,0,0,7,0,1380,2
0,0,0,0,0,0,0,7,0,1379,2
0,0,0,0,0,0,0,7,0,1378,2
0,0,0,0,0,0,0,7,0,1377,2
0,0,0,0,0,0,0,7,0,1376,2
0,0,0,0,0,0,0,7,0,1393,2
0,0,0,0,0,0,0,7,0,1394,2
0,0,0,0,0,0,0,7,0,1395,2
0,0,0,0,0,0,0,7,0,1396,2
0,0,0,0,0,0,0,7,0,1413,2
0,0,0,0,0,0,0,7,0,1412,2
0,0,0,0,0,0,0,7,0,1411,2
0,0,0,0,0,0,0,7,0,1410,2
0,0,0,0,0,0,0,7,0,1409,2
0,0,0,0,0,0,0,7,0,1408,2
0,0,0,0,0,0,0,7,0,1407,2
0,0,0,0,0,0,0,7,0,1406,2
0,0,0,0,0,0,0,7,0,1405,2
0,0,0,0,0,0,0,7,0,1356,2
0,0,0,0,0,0,0,7,0,1404,2
0,0,0,0,0,0,0,7,0,1402,2
0,0,0,0,0,0,0,7,0,1308,1
0,0,0,0,0,0,0,7,0,1401,2
0,0,0,0,0,0,0,7,0,1306,1
0,0,0,0,0,0,0,7,0,1400,2
0,0,0,0,0,0,0,7,0,1399,2
0,0,0,0,0,0,0,7,0,1303,1
0,0,0,0,0,0,0,7,0,1398,2
0,0,0,0,0,0,0,7,0,1397,2
0,0,0,0,0,0,0,7,0,1403,2
0,0,0,0,0,0,0,7,0,1355,2
0,0,0,0,0,0,0,7,0,1354,2
0,0,0,0,0,0,0,7,0,1233,3
0,0,0,0,0,0,0,7,0,1350,3
0,0,0,0,0,0,0,7,0,1351,3
0,0,0,0,0,0,0,7,0,1352,3
0,0,0,0,0,0,0,7,0,1353,3
0,0,0,0,0,0,0,7,0,1354,3
0,0,0,0,0,0,0,7,0,1355,3
0,0,0,0,0,0,0,7,0,1356,3
0,0,0,0,0,0,0,7,0,1357,3
0,0,0,0,0,0,0,7,0,1358,3
0,0,0,0,0,0,0,7,0,1359,3
0,0,0,0,0,0,0,7,0,1360,3
0,0,0,0,0,0,0,7,0,1361,3
0,0,0,0,0,0,0,7,0,1362,3
0,0,0,0,0,0,0,7,0,1363,3
0,0,0,0,0,0,0,7,0,1364,3
0,0,0,0,0,0,0,7,0,1365,3
0,0,0,0,0,0,0,7,0,1366,3
0,0,0,0,0,0,0,7,0,1367,3
0,0,0,0,0,0,0,7,0,1368,3
0,0,0,0,0,0,0,7,0,1349,3
0,0,0,0,0,0,0,7,0,1369,3
0,0,0,0,0,0,0,7,0,1348,3
0,0,0,0,0,0,0,7,0,1346,3
0,0,0,0,0,0,0,7,0,1327,3
0,0,0,0,0,0,0,7,0,1328,3
0,0,0,0,0,0,0,7,0,1329,3
0,0,0,0,0,0,0,7,0,1330,3
0,0,0,0,0,0,0,7,0,1331,3
0,0,0,0,0,0,0,7,0,1332,3
0,0,0,0,0,0,0,7,0,1333,3
0,0,0,0,0,0,0,7,0,1334,3
0,0,0,0,0,0,0,7,0,1335,3
0,0,0,0,0,0,0,7,0,1336,3
0,0,0,0,0,0,0,7,0,1337,3
0,0,0,0,0,0,0,7,0,1338,3
0,0,0,0,0,0,0,7,0,1339,3
0,0,0,0,0,0,0,7,0,1340,3
0,0,0,0,0,0,0,7,0,1341,3
0,0,0,0,0,0,0,7,0,1342,3
0,0,0,0,0,0,0,7,0,1343,3
0,0,0,0,0,0,0,7,0,1344,3
0,0,0,0,0,0,0,7,0,1345,3
0,0,0,0,0,0,0,7,0,1347,3
0,0,0,0,0,0,0,7,0,1370,3
0,0,0,0,0,0,0,7,0,1371,3
0,0,0,0,0,0,0,7,0,1372,3
0,0,0,0,0,0,0,7,0,1398,3
0,0,0,0,0,0,0,7,0,1399,3
0,0,0,0,0,0,0,7,0,1400,3
0,0,0,0,0,0,0,7,0,1401,3
0,0,0,0,0,0,0,7,0,1402,3
0,0,0,0,0,0,0,7,0,1403,3
0,0,0,0,0,0,0,7,0,1404,3
0,0,0,0,0,0,0,7,0,1405,3
0,0,0,0,0,0,0,7,0,1406,3
0,0,0,0,0,0,0,7,0,1407,3
0,0,0,0,0,0,0,7,0,1408,3
0,0,0,0,0,0,0,7,0,1409,3
0,0,0,0,0,0,0,7,0,1410,3
0,0,0,0,0,0,0,7,0,1411,3
0,0,0,0,0,0,0,7,0,1412,3
0,0,0,0,0,0,0,7,0,1413,3
0,0,0,0,0,0,0,7,0,1414,3
0,0,0,0,0,0,0,7,0,1415,3
0,0,0,0,0,0,0,7,0,1416,3
0,0,0,0,0,0,0,7,0,1397,3
0,0,0,0,0,0,0,7,0,1396,3
0,0,0,0,0,0,0,7,0,1395,3
0,0,0,0,0,0,0,7,0,1394,3
0,0,0,0,0,0,0,7,0,1373,3
0,0,0,0,0,0,0,7,0,1374,3
0,0,0,0,0,0,0,7,0,1375,3
0,0,0,0,0,0,0,7,0,1376,3
0,0,0,0,0,0,0,7,0,1377,3
0,0,0,0,0,0,0,7,0,1378,3
0,0,0,0,0,0,0,7,0,1379,3
0,0,0,0,0,0,0,7,0,1380,3
0,0,0,0,0,0,0,7,0,1382,3
0,0,0,0,0,0,0,7,0,1326,3
0,0,0,0,0,0,0,7,0,1383,3
0,0,0,0,0,0,0,7,0,1385,3
0,0,0,0,0,0,0,7,0,1386,3
0,0,0,0,0,0,0,7,0,1387,3
0,0,0,0,0,0,0,7,0,1388,3
0,0,0,0,0,0,0,7,0,1389,3
0,0,0,0,0,0,0,7,0,1390,3
0,0,0,0,0,0,0,7,0,1391,3
0,0,0,0,0,0,0,7,0,1392,3
0,0,0,0,0,0,0,7,0,1393,3
0,0,0,0,0,0,0,7,0,1384,3
0,0,0,0,0,0,0,7,0,1152,4
0,0,0,0,0,0,0,7,0,1325,3
0,0,0,0,0,0,0,7,0,1323,3
0,0,0,0,0,0,0,7,0,1257,3
0,0,0,0,0,0,0,7,0,1258,3
0,0,0,0,0,0,0,7,0,1259,3
0,0,0,0,0,0,0,7,0,1260,3
0,0,0,0,0,0,0,7,0,1261,3
0,0,0,0,0,0,0,7,0,1262,3
0,0,0,0,0,0,0,7,0,1263,3
0,0,0,0,0,0,0,7,0,1264,3
0,0,0,0,0,0,0,7,0,1265,3
0,0,0,0,0,0,0,7,0,1266,3
0,0,0,0,0,0,0,7,0,1267,3
0,0,0,0,0,0,0,7,0,1268,3
0,0,0,0,0,0,0,7,0,1269,3
0,0,0,0,0,0,0,7,0,1270,3
0,0,0,0,0,0,0,7,0,1271,3
0,0,0,0,0,0,0,7,0,1272,3
0,0,0,0,0,0,0,7,0,1273,3
0,0,0,0,0,0,0,7,0,1274,3
0,0,0,0,0,0,0,7,0,1275,3
0,0,0,0,0,0,0,7,0,1256,3
0,0,0,0,0,0,0,7,0,1276,3
0,0,0,0,0,0,0,7,0,1255,3
0,0,0,0,0,0,0,7,0,1253,3
0,0,0,0,0,0,0,7,0,1234,3
0,0,0,0,0,0,0,7,0,1235,3
0,0,0,0,0,0,0,7,0,1236,3
0,0,0,0,0,0,0,7,0,1237,3
0,0,0,0,0,0,0,7,0,1238,3
0,0,0,0,0,0,0,7,0,1239,3
0,0,0,0,0,0,0,7,0,1240,3
0,0,0,0,0,0,0,7,0,1241,3
0,0,0,0,0,0,0,7,0,1242,3
0,0,0,0,0,0,0,7,0,1243,3
0,0,0,0,0,0,0,7,0,1244,3
0,0,0,0,0,0,0,7,0,1245,3
0,0,0,0,0,0,0,7,0,1246,3
0,0,0,0,0,0,0,7,0,1247,3
0,0,0,0,0,0,0,7,0,1248,3
0,0,0,0,0,0,0,7,0,1249,3
0,0,0,0,0,0,0,7,0,1250,3
0,0,0,0,0,0,0,7,0,1251,3
0,0,0,0,0,0,0,7,0,1252,3
0,0,0,0,0,0,0,7,0,1254,3
0,0,0,0,0,0,0,7,0,1277,3
0,0,0,0,0,0,0,7,0,1278,3
0,0,0,0,0,0,0,7,0,1279,3
0,0,0,0,0,0,0,7,0,1304,3
0,0,0,0,0,0,0,7,0,1305,3
0,0,0,0,0,0,0,7,0,1306,3
0,0,0,0,0,0,0,7,0,1307,3
0,0,0,0,0,0,0,7,0,1308,3
0,0,0,0,0,0,0,7,0,1309,3
0,0,0,0,0,0,0,7,0,1310,3
0,0,0,0,0,0,0,7,0,1311,3
0,0,0,0,0,0,0,7,0,1312,3
0,0,0,0,0,0,0,7,0,1313,3
0,0,0,0,0,0,0,7,0,1314,3
0,0,0,0,0,0,0,7,0,1315,3
0,0,0,0,0,0,0,7,0,1316,3
0,0,0,0,0,0,0,7,0,1317,3
0,0,0,0,0,0,0,7,0,1318,3
0,0,0,0,0,0,0,7,0,1319,3
0,0,0,0,0,0,0,7,0,1320,3
0,0,0,0,0,0,0,7,0,1321,3
0,0,0,0,0,0,0,7,0,1322,3
0,0,0,0,0,0,0,7,0,1303,3
0,0,0,0,0,0,0,7,0,1302,3
0,0,0,0,0,0,0,7,0,1301,3
0,0,0,0,0,0,0,7,0,1300,3
0,0,0,0,0,0,0,7,0,1280,3
0,0,0,0,0,0,0,7,0,1281,3
0,0,0,0,0,0,0,7,0,1282,3
0,0,0,0,0,0,0,7,0,1283,3
0,0,0,0,0,0,0,7,0,1284,3
0,0,0,0,0,0,0,7,0,1285,3
0,0,0,0,0,0,0,7,0,1286,3
0,0,0,0,0,0,0,7,0,1287,3
0,0,0,0,0,0,0,7,0,1288,3
0,0,0,0,0,0,0,7,0,1324,3
0,0,0,0,0,0,0,7,0,1289,3
0,0,0,0,0,0,0,7,0,1291,3
0,0,0,0,0,0,0,7,0,1292,3
0,0,0,0,0,0,0,7,0,1293,3
0,0,0,0,0,0,0,7,0,1294,3
0,0,0,0,0,0,0,7,0,1295,3
0,0,0,0,0,0,0,7,0,1296,3
0,0,0,0,0,0,0,7,0,1297,3
0,0,0,0,0,0,0,7,0,1298,3
0,0,0,0,0,0,0,7,0,1299,3
0,0,0,0,0,0,0,7,0,1290,3
0,0,0,0,0,0,0,7,0,1151,4
0,0,0,0,0,0,0,7,0,1150,4
0,0,0,0,0,0,0,7,0,1149,4
0,0,0,0,0,0,0,7,0,977,4
0,0,0,0,0,0,0,7,0,1416,1
0,0,0,0,0,0,0,7,0,976,4
0,0,0,0,0,0,0,7,0,975,4
0,0,0,0,0,0,0,7,0,974,4
0,0,0,0,0,0,0,7,0,973,4
0,0,0,0,0,0,0,7,0,1134,1
0,0,0,0,0,0,0,7,0,972,4
0,0,0,0,0,0,0,7,0,971,4
0,0,0,0,0,0,0,7,0,970,4
0,0,0,0,0,0,0,7,0,969,4
0,0,0,0,0,0,0,7,0,968,4
0,0,0,0,0,0,0,7,0,967,4
0,0,0,0,0,0,0,7,0,966,4
0,0,0,0,0,0,0,7,0,965,4
0,0,0,0,0,0,0,7,0,964,4
0,0,0,0,0,0,0,7,0,1415,1
0,0,0,0,0,0,0,7,0,963,4
0,0,0,0,0,0,0,7,0,962,4
0,0,0,0,0,0,0,7,0,1127,1
0,0,0,0,0,0,0,7,0,961,4
0,0,0,0,0,0,0,7,0,978,4
0,0,0,0,0,0,0,7,0,980,4
0,0,0,0,0,0,0,7,0,1419,1
0,0,0,0,0,0,0,7,0,1418,1
0,0,0,0,0,0,0,7,0,1417,1
0,0,0,0,0,0,0,7,0,996,4
0,0,0,0,0,0,0,7,0,995,4
0,0,0,0,0,0,0,7,0,994,4
0,0,0,0,0,0,0,7,0,993,4
0,0,0,0,0,0,0,7,0,992,4
0,0,0,0,0,0,0,7,0,991,4
0,0,0,0,0,0,0,7,0,990,4
0,0,0,0,0,0,0,7,0,989,4
0,0,0,0,0,0,0,7,0,988,4
0,0,0,0,0,0,0,7,0,987,4
0,0,0,0,0,0,0,7,0,986,4
0,0,0,0,0,0,0,7,0,985,4
0,0,0,0,0,0,0,7,0,984,4
0,0,0,0,0,0,0,7,0,983,4
0,0,0,0,0,0,0,7,0,982,4
0,0,0,0,0,0,0,7,0,981,4
0,0,0,0,0,0,0,7,0,979,4
0,0,0,0,0,0,0,7,0,997,4
0,0,0,0,0,0,0,7,0,1414,1
0,0,0,0,0,0,0,7,0,1412,1
0,0,0,0,0,0,0,7,0,949,4
0,0,0,0,0,0,0,7,0,844,4
0,0,0,0,0,0,0,7,0,845,4
0,0,0,0,0,0,0,7,0,948,4
0,0,0,0,0,0,0,7,0,947,4
0,0,0,0,0,0,0,7,0,946,4
0,0,0,0,0,0,0,7,0,945,4
0,0,0,0,0,0,0,7,0,944,4
0,0,0,0,0,0,0,7,0,846,4
0,0,0,0,0,0,0,7,0,943,4
0,0,0,0,0,0,0,7,0,942,4
0,0,0,0,0,0,0,7,0,941,4
0,0,0,0,0,0,0,7,0,940,4
0,0,0,0,0,0,0,7,0,847,4
0,0,0,0,0,0,0,7,0,848,4
0,0,0,0,0,0,0,7,0,849,4
0,0,0,0,0,0,0,7,0,850,4
0,0,0,0,0,0,0,7,0,851,4
0,0,0,0,0,0,0,7,0,852,4
0,0,0,0,0,0,0,7,0,951,4
0,0,0,0,0,0,0,7,0,1413,1
0,0,0,0,0,0,0,7,0,843,4
0,0,0,0,0,0,0,7,0,841,4
0,0,0,0,0,0,0,7,0,960,4
0,0,0,0,0,0,0,7,0,959,4
0,0,0,0,0,0,0,7,0,1411,1
0,0,0,0,0,0,0,7,0,1410,1
0,0,0,0,0,0,0,7,0,958,4
0,0,0,0,0,0,0,7,0,1409,1
0,0,0,0,0,0,0,7,0,957,4
0,0,0,0,0,0,0,7,0,1408,1
0,0,0,0,0,0,0,7,0,835,4
0,0,0,0,0,0,0,7,0,956,4
0,0,0,0,0,0,0,7,0,1407,1
0,0,0,0,0,0,0,7,0,1406,1
0,0,0,0,0,0,0,7,0,955,4
0,0,0,0,0,0,0,7,0,954,4
0,0,0,0,0,0,0,7,0,953,4
0,0,0,0,0,0,0,7,0,1405,1
0,0,0,0,0,0,0,7,0,1404,1
0,0,0,0,0,0,0,7,0,1403,1
0,0,0,0,0,0,0,7,0,952,4
0,0,0,0,0,0,0,7,0,842,4
0,0,0,0,0,0,0,7,0,998,4
0,0,0,0,0,0,0,7,0,1420,1
0,0,0,0,0,0,0,7,0,999,4
0,0,0,0,0,0,0,7,0,368,2
0,0,0,0,0,0,0,7,0,367,2
0,0,0,0,0,0,0,7,0,1302,0
0,0,0,0,0,0,0,7,0,672,1
0,0,0,0,0,0,0,7,0,673,1
0,0,0,0,0,0,0,7,0,366,2
0,0,0,0,0,0,0,7,0,1298,0
0,0,0,0,0,0,0,7,0,1297,0
0,0,0,0,0,0,0,7,0,1029,4
0,0,0,0,0,0,0,7,0,365,2
0,0,0,0,0,0,0,7,0,364,2
0,0,0,0,0,0,0,7,0,1028,4
0,0,0,0,0,0,0,7,0,1027,4
0,0,0,0,0,0,0,7,0,1026,4
0,0,0,0,0,0,0,7,0,1025,4
0,0,0,0,0,0,0,7,0,1024,4
0,0,0,0,0,0,0,7,0,363,2
0,0,0,0,0,0,0,7,0,1023,4
0,0,0,0,0,0,0,7,0,1022,4
0,0,0,0,0,0,0,7,0,1305,0
0,0,0,0,0,0,0,7,0,362,2
0,0,0,0,0,0,0,7,0,369,2
0,0,0,0,0,0,0,7,0,1161,3
0,0,0,0,0,0,0,7,0,1144,3
0,0,0,0,0,0,0,7,0,377,2
0,0,0,0,0,0,0,7,0,1146,3
0,0,0,0,0,0,0,7,0,1147,3
0,0,0,0,0,0,0,7,0,376,2
0,0,0,0,0,0,0,7,0,1149,3
0,0,0,0,0,0,0,7,0,1150,3
0,0,0,0,0,0,0,7,0,1151,3
0,0,0,0,0,0,0,7,0,375,2
0,0,0,0,0,0,0,7,0,374,2
0,0,0,0,0,0,0,7,0,1154,3
0,0,0,0,0,0,0,7,0,1316,0
0,0,0,0,0,0,0,7,0,1155,3
0,0,0,0,0,0,0,7,0,373,2
0,0,0,0,0,0,0,7,0,1313,0
0,0,0,0,0,0,0,7,0,372,2
0,0,0,0,0,0,0,7,0,371,2
0,0,0,0,0,0,0,7,0,1159,3
0,0,0,0,0,0,0,7,0,1160,3
0,0,0,0,0,0,0,7,0,370,2
0,0,0,0,0,0,0,7,0,361,2
0,0,0,0,0,0,0,7,0,1283,0
0,0,0,0,0,0,0,7,0,1021,4
0,0,0,0,0,0,0,7,0,1011,4
0,0,0,0,0,0,0,7,0,1427,1
0,0,0,0,0,0,0,7,0,1426,1
0,0,0,0,0,0,0,7,0,1425,1
0,0,0,0,0,0,0,7,0,1424,1
0,0,0,0,0,0,0,7,0,1010,4
0,0,0,0,0,0,0,7,0,1009,4
0,0,0,0,0,0,0,7,0,1423,1
0,0,0,0,0,0,0,7,0,1008,4
0,0,0,0,0,0,0,7,0,1007,4
0,0,0,0,0,0,0,7,0,1422,1
0,0,0,0,0,0,0,7,0,1006,4
0,0,0,0,0,0,0,7,0,1005,4
0,0,0,0,0,0,0,7,0,1421,1
0,0,0,0,0,0,0,7,0,1004,4
0,0,0,0,0,0,0,7,0,1003,4
0,0,0,0,0,0,0,7,0,1002,4
0,0,0,0,0,0,0,7,0,1001,4
0,0,0,0,0,0,0,7,0,1000,4
0,0,0,0,0,0,0,7,0,1012,4
0,0,0,0,0,0,0,7,0,1428,1
0,0,0,0,0,0,0,7,0,1013,4
0,0,0,0,0,0,0,7,0,1429,1
0,0,0,0,0,0,0,7,0,360,2
0,0,0,0,0,0,0,7,0,1439,1
0,0,0,0,0,0,0,7,0,1438,1
0,0,0,0,0,0,0,7,0,1437,1
0,0,0,0,0,0,0,7,0,1436,1
0,0,0,0,0,0,0,7,0,1020,4
0,0,0,0,0,0,0,7,0,1435,1
0,0,0,0,0,0,0,7,0,1019,4
0,0,0,0,0,0,0,7,0,1434,1
0,0,0,0,0,0,0,7,0,853,4
0,0,0,0,0,0,0,7,0,1272,0
0,0,0,0,0,0,0,7,0,1270,0
0,0,0,0,0,0,0,7,0,1017,4
0,0,0,0,0,0,0,7,0,1016,4
0,0,0,0,0,0,0,7,0,1015,4
0,0,0,0,0,0,0,7,0,1433,1
0,0,0,0,0,0,0,7,0,1432,1
0,0,0,0,0,0,0,7,0,1014,4
0,0,0,0,0,0,0,7,0,1431,1
0,0,0,0,0,0,0,7,0,1430,1
0,0,0,0,0,0,0,7,0,1018,4
0,0,0,0,0,0,0,7,0,1315,3
0,0,0,0,0,0,0,7,0,854,4
0,0,0,0,0,0,0,7,0,855,4
0,0,0,0,0,0,0,7,0,867,4
0,0,0,0,0,0,0,7,0,868,4
0,0,0,0,0,0,0,7,0,869,4
0,0,0,0,0,0,0,7,0,870,4
0,0,0,0,0,0,0,7,0,871,4
0,0,0,0,0,0,0,7,0,872,4
0,0,0,0,0,0,0,7,0,873,4
0,0,0,0,0,0,0,7,0,874,4
0,0,0,0,0,0,0,7,0,875,4
0,0,0,0,0,0,0,7,0,876,4
0,0,0,0,0,0,0,7,0,877,4
0,0,0,0,0,0,0,7,0,878,4
0,0,0,0,0,0,0,7,0,879,4
0,0,0,0,0,0,0,7,0,880,4
0,0,0,0,0,0,0,7,0,1381,1
0,0,0,0,0,0,0,7,0,1382,1
0,0,0,0,0,0,0,7,0,1383,1
0,0,0,0,0,0,0,7,0,1384,1
0,0,0,0,0,0,0,7,0,1385,1
0,0,0,0,0,0,0,7,0,866,4
0,0,0,0,0,0,0,7,0,1386,1
0,0,0,0,0,0,0,7,0,865,4
0,0,0,0,0,0,0,7,0,863,4
0,0,0,0,0,0,0,7,0,844,4
0,0,0,0,0,0,0,7,0,845,4
0,0,0,0,0,0,0,7,0,846,4
0,0,0,0,0,0,0,7,0,847,4
0,0,0,0,0,0,0,7,0,848,4
0,0,0,0,0,0,0,7,0,849,4
0,0,0,0,0,0,0,7,0,850,4
0,0,0,0,0,0,0,7,0,851,4
0,0,0,0,0,0,0,7,0,852,4
0,0,0,0,0,0,0,7,0,853,4
0,0,0,0,0,0,0,7,0,854,4
0,0,0,0,0,0,0,7,0,855,4
0,0,0,0,0,0,0,7,0,856,4
0,0,0,0,0,0,0,7,0,857,4
0,0,0,0,0,0,0,7,0,858,4
0,0,0,0,0,0,0,7,0,859,4
0,0,0,0,0,0,0,7,0,860,4
0,0,0,0,0,0,0,7,0,861,4
0,0,0,0,0,0,0,7,0,862,4
0,0,0,0,0,0,0,7,0,864,4
0,0,0,0,0,0,0,7,0,1387,1
0,0,0,0,0,0,0,7,0,1388,1
0,0,0,0,0,0,0,7,0,1389,1
0,0,0,0,0,0,0,7,0,888,4
0,0,0,0,0,0,0,7,0,887,4
0,0,0,0,0,0,0,7,0,886,4
0,0,0,0,0,0,0,7,0,885,4
0,0,0,0,0,0,0,7,0,884,4
0,0,0,0,0,0,0,7,0,883,4
0,0,0,0,0,0,0,7,0,882,4
0,0,0,0,0,0,0,7,0,881,4
0,0,0,0,0,0,0,7,0,880,4
0,0,0,0,0,0,0,7,0,879,4
0,0,0,0,0,0,0,7,0,878,4
0,0,0,0,0,0,0,7,0,877,4
0,0,0,0,0,0,0,7,0,876,4
0,0,0,0,0,0,0,7,0,875,4
0,0,0,0,0,0,0,7,0,874,4
0,0,0,0,0,0,0,7,0,873,4
0,0,0,0,0,0,0,7,0,872,4
0,0,0,0,0,0,0,7,0,871,4
0,0,0,0,0,0,0,7,0,870,4
0,0,0,0,0,0,0,7,0,889,4
0,0,0,0,0,0,0,7,0,890,4
0,0,0,0,0,0,0,7,0,891,4
0,0,0,0,0,0,0,7,0,892,4
0,0,0,0,0,0,0,7,0,1390,1
0,0,0,0,0,0,0,7,0,1391,1
0,0,0,0,0,0,0,7,0,1392,1
0,0,0,0,0,0,0,7,0,1393,1
0,0,0,0,0,0,0,7,0,1394,1
0,0,0,0,0,0,0,7,0,1395,1
0,0,0,0,0,0,0,7,0,1396,1
0,0,0,0,0,0,0,7,0,1397,1
0,0,0,0,0,0,0,7,0,1398,1
0,0,0,0,0,0,0,7,0,843,4
0,0,0,0,0,0,0,7,0,1399,1
0,0,0,0,0,0,0,7,0,1401,1
0,0,0,0,0,0,0,7,0,1402,1
0,0,0,0,0,0,0,7,0,900,4
0,0,0,0,0,0,0,7,0,898,4
0,0,0,0,0,0,0,7,0,897,4
0,0,0,0,0,0,0,7,0,896,4
0,0,0,0,0,0,0,7,0,895,4
0,0,0,0,0,0,0,7,0,894,4
0,0,0,0,0,0,0,7,0,893,4
0,0,0,0,0,0,0,7,0,1400,1
0,0,0,0,0,0,0,7,0,1143,3
0,0,0,0,0,0,0,7,0,842,4
0,0,0,0,0,0,0,7,0,840,4
0,0,0,0,0,0,0,7,0,1333,1
0,0,0,0,0,0,0,7,0,1334,1
0,0,0,0,0,0,0,7,0,1335,1
0,0,0,0,0,0,0,7,0,1336,1
0,0,0,0,0,0,0,7,0,1337,1
0,0,0,0,0,0,0,7,0,1338,1
0,0,0,0,0,0,0,7,0,1339,1
0,0,0,0,0,0,0,7,0,1340,1
0,0,0,0,0,0,0,7,0,1341,1
0,0,0,0,0,0,0,7,0,1342,1
0,0,0,0,0,0,0,7,0,1343,1
0,0,0,0,0,0,0,7,0,1344,1
0,0,0,0,0,0,0,7,0,1345,1
0,0,0,0,0,0,0,7,0,1346,1
0,0,0,0,0,0,0,7,0,1347,1
0,0,0,0,0,0,0,7,0,1348,1
0,0,0,0,0,0,0,7,0,1349,1
0,0,0,0,0,0,0,7,0,790,4
0,0,0,0,0,0,0,7,0,1350,1
0,0,0,0,0,0,0,7,0,1332,1
0,0,0,0,0,0,0,7,0,1351,1
0,0,0,0,0,0,0,7,0,1331,1
0,0,0,0,0,0,0,7,0,1329,1
0,0,0,0,0,0,0,7,0,856,4
0,0,0,0,0,0,0,7,0,857,4
0,0,0,0,0,0,0,7,0,858,4
0,0,0,0,0,0,0,7,0,859,4
0,0,0,0,0,0,0,7,0,860,4
0,0,0,0,0,0,0,7,0,861,4
0,0,0,0,0,0,0,7,0,862,4
0,0,0,0,0,0,0,7,0,863,4
0,0,0,0,0,0,0,7,0,864,4
0,0,0,0,0,0,0,7,0,865,4
0,0,0,0,0,0,0,7,0,866,4
